sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/pixel;r=47636167;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fdashboard.php;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886629337;tzo=420;a=p-833T_QPdA5xtA,41,101,4,1933,339.2173218361209,0.0,0.1542054844496933,0.005270695269276625,35.0
/images/load.gif,41,601,3,14961,2292.8302186729234,0.0,0.15428672494440032,1.2412246485273144,8238.0
/js/profile_questions.js,41,1072,11,23245,3690.7714231307973,0.0,0.15429949909113833,18.928058181966154,125615.0
/profile.php,22,14194,708,40893,10985.433216046367,0.0,0.09014730889794914,871.9213981732365,9904316.863636363
/pixel;r=865751900;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886642029;tzo=420;a=p-833T_QPdA5xtA,22,68,4,878,180.83299564529034,0.0,0.09036466248798561,0.0030886359248823206,35.0
/profile.php?SPTPage=2&PrId=MTA0&PrLId=Mg==,38,5248,105,48573,10428.931489987513,0.0,0.15453813431803948,5.529416702420555,36639.0
/profile.php?PrId=MTA0&PrLId=Mg==,16,19758,203,71960,21712.317694974437,0.0,0.06572569381685535,524.4623097485068,8171072.4375
/pixel;r=2128622002;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886651861;tzo=420;a=p-833T_QPdA5xtA,16,332,4,3070,844.9732960832254,0.0,0.06582059773330316,0.0022497274615875104,35.0
/profile.php?SPTPage=3&PrId=MTA0&PrLId=Mg==,32,3942,123,19030,4722.52118003704,0.0,0.1309114711176567,1.2996623020986746,10166.0625
/pixel;r=1108922270;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D3%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886656378;tzo=420;a=p-833T_QPdA5xtA,16,682,3,7831,1955.9999910132285,0.0,0.06586123860291848,0.00225111655381069,35.0
/pixel;r=178183203;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php%3FPrId%3DMTA0;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886661927;tzo=420;a=p-833T_QPdA5xtA,16,28,4,120,34.02297018192268,0.0,0.06689634411479413,0.0022864961367361275,35.0
/pixel;r=1862662086;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886666475;tzo=420;a=p-833T_QPdA5xtA,16,26,4,113,35.15673610775039,0.0,0.06659424542476723,0.002276170497916849,35.0
TOTAL,3472,1169,2,71960,4094.1821612500808,0.019297235023041474,12.735208891171185,1563.004113719831,125676.47897465438
